year,pollutant,season,emission_Gg,baseline,emission_index
2015,OC,Annual,62.85154850130471,39.783499502956964,157.98396140750057
2015,OC,Autumn,29.97934437142296,17.18175164518495,174.4836323473715
2015,OC,Spring,28.94851741470267,19.2828592814103,150.12564782138188
2016,OC,Annual,37.68116061522125,39.783499502956964,94.71555063279575
2016,OC,Autumn,13.514339805513913,17.18175164518495,78.6551923493854
2016,OC,Spring,19.93072839962216,19.2828592814103,103.35981873205102
2017,OC,Annual,47.94657000111654,39.783499502956964,120.51873414894747
2017,OC,Autumn,22.11219691333238,17.18175164518495,128.69582432550845
2017,OC,Spring,23.26172161749608,19.2828592814103,120.6341926683125
2018,OC,Annual,37.96079300075644,39.783499502956964,95.41843597226773
2018,OC,Autumn,16.754723125040318,17.18175164518495,97.51463919998923
2018,OC,Spring,17.298274268328974,19.2828592814103,89.70803559721783
2019,OC,Annual,48.569947490964196,39.783499502956964,122.08565887310685
2019,OC,Autumn,13.967461712708026,17.18175164518495,81.29242001133393
2019,OC,Spring,22.10886510910291,19.2828592814103,114.65553311596808
2020,OC,Annual,29.200275339001898,39.783499502956964,73.39795569475115
2020,OC,Autumn,8.161448698745543,17.18175164518495,47.50067901856052
2020,OC,Spring,18.339699740516593,19.2828592814103,95.10881904426402
2021,OC,Annual,24.26768902706688,39.783499502956964,60.999382483341236
2021,OC,Autumn,8.286457069973585,17.18175164518495,48.22824378500314
2021,OC,Spring,13.98782899070161,19.2828592814103,72.54022231125558
2022,OC,Annual,37.66948376096299,39.783499502956964,94.68619963450715
2022,OC,Autumn,21.735340950066853,17.18175164518495,126.50247424661158
2022,OC,Spring,14.449605153864251,19.2828592814103,74.93497174350298
2023,OC,Annual,29.152663151885807,39.783499502956964,73.27827746706646
2023,OC,Autumn,14.128939880978514,17.18175164518495,82.23224367777449
2023,OC,Spring,13.274553823124803,19.2828592814103,68.84121088785923
2024,OC,Annual,39.678460066561826,39.783499502956964,99.73597235610877
2024,OC,Autumn,13.377213296920502,17.18175164518495,77.85709846800958
2024,OC,Spring,21.881803567031138,19.2828592814103,113.47800265350875
2003,PM25,Annual,375.5585107687397,64.40768970875656,583.0957646004194
2003,PM25,Autumn,16.55920516772548,27.455358389962143,60.3131998225149
2003,PM25,Spring,347.40561442027825,31.63451521165672,1098.1853589217194
2004,PM25,Annual,142.77488386041205,64.40768970875656,221.67366118241785
2004,PM25,Autumn,134.03080567384472,27.455358389962143,488.1772212554591
2004,PM25,Spring,5.973306838160743,31.63451521165672,18.882245541602902
2005,PM25,Annual,40.97719393368168,64.40768970875656,63.62158636488186
2005,PM25,Autumn,25.232562402142783,27.455358389962143,91.903962948697
2005,PM25,Spring,13.030250933291072,31.63451521165672,41.189981405151016
2006,PM25,Annual,91.60340813017103,64.40768970875656,142.22433461654978
2006,PM25,Autumn,7.864521277809158,27.455358389962143,28.644759125360668
2006,PM25,Spring,75.95386185742029,31.63451521165672,240.09807436351275
2007,PM25,Annual,29.80316602079177,64.40768970875656,46.27268289789298
2007,PM25,Autumn,13.59492691110217,27.455358389962143,49.51647950832273
2007,PM25,Spring,7.916584898875778,31.63451521165672,25.025150048636323
2008,PM25,Annual,69.5202421361511,64.40768970875656,107.93779818918028
2008,PM25,Autumn,20.84843239660103,27.455358389962143,75.93575032050339
2008,PM25,Spring,42.01811763982607,31.63451521165672,132.82364960770187
2009,PM25,Annual,61.94564465861264,64.40768970875656,96.17740511843077
2009,PM25,Autumn,31.857753778332107,27.455358389962143,116.0347401983997
2009,PM25,Spring,25.886865649248335,31.63451521165672,81.83108062838123
2010,PM25,Annual,55.95620263505936,64.40768970875656,86.87813968811216
2010,PM25,Autumn,37.01898676222186,27.455358389962143,134.83337655412373
2010,PM25,Spring,12.151061229290075,31.63451521165672,38.41077110868018
2011,PM25,Annual,56.776145628288276,64.40768970875656,88.1511910845162
